User 489,No,?+918xxxxx823,04/03/17, 11:54 PM 
User 489,It's darkweb,?+918xxxxx823,04/03/17, 11:54 PM 
User 508,Hmmmm linux s bnega pkka,?+918xxxxx284,04/03/17, 11:54 PM 
User 548,linux mob mai ho jati hai kya ,?+923xxxxx679,04/03/17, 11:55 PM 
User 548,sim card sy kesy,?+923xxxxx679,04/03/17, 11:55 PM 
User 508,Linux mobi m ho jati h,?+918xxxxx284,04/03/17, 11:56 PM 
User 508,Kya,?+918xxxxx284,04/03/17, 11:56 PM 
User 489,Sim card ka number trace,?+918xxxxx823,04/03/17, 11:56 PM 
User 489,Bs,?+918xxxxx823,04/03/17, 11:56 PM 
User 290,Its deepweb actually...dark web is a small portion of deep web,?+919xxxxx203,04/03/17, 11:56 PM 
User 489,No,?+918xxxxx823,04/03/17, 11:56 PM 
User 489,It's darkweb,?+918xxxxx823,04/03/17, 11:56 PM 
User 548,bai mujhy methode btao na,?+923xxxxx679,04/03/17, 11:57 PM 
User 489,Deepweb is the place where a particular person can enter only and his details are private,?+918xxxxx823,04/03/17, 11:57 PM 
User 489,Linux se kro,?+918xxxxx823,04/03/17, 11:57 PM 
User 508,Cokie stealing mobi m v hoti h kya,?+918xxxxx284,04/03/17, 11:57 PM 
User 489,Tools Hain bohautttttt,?+918xxxxx823,04/03/17, 11:57 PM 
User 489,Unpe number dalo,?+918xxxxx823,04/03/17, 11:57 PM 
User 290,No...u visit dark web wid tor..so its not necessary that everything is dark web,?+919xxxxx203,04/03/17, 11:57 PM 
User 508,Linux h kya app h kya koi,?+918xxxxx284,04/03/17, 11:57 PM 
User 290,Dark web is just a small part,?+919xxxxx203,04/03/17, 11:57 PM 
User 290,Of deep web,?+919xxxxx203,04/03/17, 11:58 PM 
User 290,Linux deploy is used to install Linux on phones,?+919xxxxx203,04/03/17, 11:58 PM 
User 290,Its an app,?+919xxxxx203,04/03/17, 11:58 PM 
User 290,Linux deploy,?+919xxxxx203,04/03/17, 11:58 PM 
User 393,Kali linux,?+919xxxxx625,04/03/17, 11:58 PM 
User 548,btao bai linux kha sy krna hai,?+923xxxxx679,04/03/17, 11:58 PM 
User 20,We must have a good vpn to do that,?+509xxxxx802,04/03/17, 11:58 PM 
User 508,Koi link bhej do linx downloading. Ka,?+918xxxxx284,04/03/17, 11:58 PM 
User 393,Playstore,?+919xxxxx625,04/03/17, 11:59 PM 
User 508,Tnq saursbh,?+918xxxxx284,04/03/17, 11:59 PM 
User 489,Ip p ek link bhej,?+918xxxxx823,04/03/17, 11:59 PM 
User 489,Bro,?+918xxxxx823,04/03/17, 11:59 PM 
User 508,Saurabh linux app ka pura name kya h play store p ,?+918xxxxx284,04/04/17, 12:00 AM 
User 548,link bejh do linux ka,?+923xxxxx679,04/04/17, 12:00 AM 
User 290,Linux deploy,?+919xxxxx203,04/04/17, 12:00 AM 
User 489,Ip p link bhejo,?+918xxxxx823,04/04/17, 12:00 AM 
User 489,Ek GPS access app ka,?+918xxxxx823,04/04/17, 12:00 AM 
User 489,Isse trace,?+918xxxxx823,04/04/17, 12:00 AM 
User 489,Packets trace kro bs,?+918xxxxx823,04/04/17, 12:00 AM 
User 20,Do you watched scorpion?,?+509xxxxx802,04/04/17, 12:01 AM 
User 20,It's not good,?+509xxxxx802,04/04/17, 12:01 AM 
User 489,What's that?,?+918xxxxx823,04/04/17, 12:01 AM 
User 19,"*?????????? ~_inbox me fast_~ *IPHONE 7+ = 16000 rs.* *IPHONE 7 = 15000 RS.* *IPHONE 6s + = 12,000rs* #IPHONE 6s = 12,000rs #XPERIA Z3+ = 8,000rs IPHONE 6+ = 12,000rs GALAXY S7 = 12,0000 rs. GALAXY S7 EDGE= 12000 RS. GALAXY S6 #EDGE+ =9,000rs #GALAXY s6 edge = 9,000rs *NIKON_DSLR = 10000rs* *SONY DSLR =9000rs* CANON DSLR = 10,000rs CANON 5D #MARK 3 = 16,000rs #IPHONE 6 =8,000rs #IPHONE 5S = 6,000rs #IPHONE 4S= 4000rs #GALAXY S6= 8000rs #GALAXY S5= 6,000rs #GALAXY S4= 5,000rs #NOTE 5 = 10,000rs #NOTE 4 EDGE= 8,000rs   AIR_CONDITIONER= 9000rs. #NOTE 4= 8,000rs Galaxy_tab S = 7,000rs #NOTE 3= 6,000rst #PLAY_STATION 3 = 65,00rs #PLAY_STATION 4 =9,000rs #any_BLACK_BERRY_mobi = 7,000rs #any_HTC_mobi = 7,000rs any_LAPTOPS =7,000rs #Apple_macbook pro = 15000rs #Apple_mackook air = 15,000rs #Apple_macbook retina= 16,000rs #XPERIA Z3 = 7,000rs #XPERIA Z2 = 6,000rs #IPAD PRO=10,000rs #IPAD_AIR= 7,000rs #IPAD_AIR 2= 8,000rs #IPAD 3= 8,000rs #IPAD_MINI= 5,000rs #IPAD_MINI 2= 6,000rs #IPAD_MINI 3= 7,000rs  *limited_time_offer* *FULL COD NOT POSSIBLE*  *Trust Hai Tohi Message kro Nae To Deal Mt Kro*  *Paise Paytm / Airtel Money / Mpesa K Thru Accept Honge  Contact nomber 7890375950   50%ADVANCE 50% ON Shipped   TAIM WEAST KRNE WALE NHI AANA",?+917xxxxx595,04/04/17, 12:02 AM 
User 418,You stole my caption ??????????    Use ur mind to write your own caption,?+233xxxxx292,04/04/17, 12:02 AM 
User 508,Samar yh h kya bta na,?+918xxxxx284,04/04/17, 12:02 AM 
User 548,what,?+923xxxxx679,04/04/17, 12:02 AM 
User 418,What's up guys,?+233xxxxx292,04/04/17, 12:02 AM 
User 290,Fan,?+919xxxxx203,04/04/17, 12:02 AM 
User 489,Caption for?,?+918xxxxx823,04/04/17, 12:02 AM 
User 393,Linex deploy,?+919xxxxx625,04/04/17, 12:03 AM 
User 489,Yrr,?+918xxxxx823,04/04/17, 12:03 AM 
User 489,Bro do you card?,?+918xxxxx823,04/04/17, 12:03 AM 
User 19,"*?????????? ~_inbox me fast_~ *IPHONE 7+ = 16000 rs.* *IPHONE 7 = 15000 RS.* *IPHONE 6s + = 12,000rs* #IPHONE 6s = 12,000rs #XPERIA Z3+ = 8,000rs IPHONE 6+ = 12,000rs GALAXY S7 = 12,0000 rs. GALAXY S7 EDGE= 12000 RS. GALAXY S6 #EDGE+ =9,000rs #GALAXY s6 edge = 9,000rs *NIKON_DSLR = 10000rs* *SONY DSLR =9000rs* CANON DSLR = 10,000rs CANON 5D #MARK 3 = 16,000rs #IPHONE 6 =8,000rs #IPHONE 5S = 6,000rs #IPHONE 4S= 4000rs #GALAXY S6= 8000rs #GALAXY S5= 6,000rs #GALAXY S4= 5,000rs #NOTE 5 = 10,000rs #NOTE 4 EDGE= 8,000rs   AIR_CONDITIONER= 9000rs. #NOTE 4= 8,000rs Galaxy_tab S = 7,000rs #NOTE 3= 6,000rst #PLAY_STATION 3 = 65,00rs #PLAY_STATION 4 =9,000rs #any_BLACK_BERRY_mobi = 7,000rs #any_HTC_mobi = 7,000rs any_LAPTOPS =7,000rs #Apple_macbook pro = 15000rs #Apple_mackook air = 15,000rs #Apple_macbook retina= 16,000rs #XPERIA Z3 = 7,000rs #XPERIA Z2 = 6,000rs #IPAD PRO=10,000rs #IPAD_AIR= 7,000rs #IPAD_AIR 2= 8,000rs #IPAD 3= 8,000rs #IPAD_MINI= 5,000rs #IPAD_MINI 2= 6,000rs #IPAD_MINI 3= 7,000rs  *limited_time_offer* *FULL COD NOT POSSIBLE*  *Trust Hai Tohi Message kro Nae To Deal Mt Kro*  *Paise Paytm / Airtel Money / Mpesa K Thru Accept Honge  Contact nomber 7890375950   50%ADVANCE 50% ON Shipped   TAIM WEAST KRNE WALE NHI AANA",?+917xxxxx595,04/04/17, 12:03 AM 
User 489,Anyone card here?,?+918xxxxx823,04/04/17, 12:04 AM 
User 393,Tu time weast kar rah he,?+919xxxxx625,04/04/17, 12:04 AM 
User 393,Good morning,?+919xxxxx625,04/04/17, 12:05 AM 
User 548,what card,?+923xxxxx679,04/04/17, 12:05 AM 
User 290,Carding he means,?+919xxxxx203,04/04/17, 12:05 AM 
User 548,gud morning hehehehe,?+923xxxxx679,04/04/17, 12:05 AM 
User 508,Guf mrng 2,?+918xxxxx284,04/04/17, 12:05 AM 
User 393,Hmm,?+919xxxxx625,04/04/17, 12:05 AM 
User 548,i dont know carding,?+923xxxxx679,04/04/17, 12:05 AM 
User 489,Hmm,?+918xxxxx823,04/04/17, 12:06 AM 
User 508,Ssurabh yhi h kya linux app,?+918xxxxx284,04/04/17, 12:06 AM 
User 489,Yrr send me some,?+918xxxxx823,04/04/17, 12:06 AM 
User 489,Funny audio of girls,?+918xxxxx823,04/04/17, 12:06 AM 
User 508,Aur,?+918xxxxx284,04/04/17, 12:06 AM 
User 20,A serie,?+509xxxxx802,04/04/17, 12:07 AM 
User 393,Ha,?+919xxxxx625,04/04/17, 12:07 AM 
User 20,Water o'briend,?+509xxxxx802,04/04/17, 12:07 AM 
User 508,Hmm,?+918xxxxx284,04/04/17, 12:07 AM 
User 508,Who is gamer. Here,?+918xxxxx284,04/04/17, 12:07 AM 
User 508,I m gamer,?+918xxxxx284,04/04/17, 12:08 AM 
User 454,Me,?+233xxxxx294,04/04/17, 12:08 AM 
User 548,mai ny linux install kr li hai iss pr kya krty hain,?+923xxxxx679,04/04/17, 12:08 AM 
User 454,Who is hacker here,?+233xxxxx294,04/04/17, 12:08 AM 
User 489,Han bhej or girls wli,?+918xxxxx823,04/04/17, 12:08 AM 
User 290,Me,?+919xxxxx203,04/04/17, 12:08 AM 
User 489,I also,?+918xxxxx823,04/04/17, 12:08 AM 
User 548,i m gamer and want to be a hacker,?+923xxxxx679,04/04/17, 12:08 AM 
User 20,Everybody,?+509xxxxx802,04/04/17, 12:08 AM 
User 489,I want to be a entrepreneur??,?+918xxxxx823,04/04/17, 12:08 AM 
User 508,Tomb raider 2016 kisne khela hatb khda kro its the unbelievable,?+918xxxxx284,04/04/17, 12:09 AM 
User 454,I want to be a porn star????????,?+233xxxxx294,04/04/17, 12:09 AM 
User 20,????????,?+509xxxxx802,04/04/17, 12:09 AM 
User 548,what is entrepreneur,?+923xxxxx679,04/04/17, 12:09 AM 
User 20,Send me your porn,?+509xxxxx802,04/04/17, 12:09 AM 
User 508,Yr saurabh me 2 i m gamer i want to become hacker,?+918xxxxx284,04/04/17, 12:09 AM 
User 393,??,?+919xxxxx625,04/04/17, 12:09 AM 
User 489,What's funny in it,?+918xxxxx823,04/04/17, 12:10 AM 
User 393,Which games u have,?+919xxxxx625,04/04/17, 12:10 AM 
User 489,Who else want to be an entrepreneur?,?+918xxxxx823,04/04/17, 12:10 AM 
User 548,raise of tomb raider kis ny khaili,?+923xxxxx679,04/04/17, 12:10 AM 
User 20,Me i'm,?+509xxxxx802,04/04/17, 12:10 AM 
User 454,Me,?+233xxxxx294,04/04/17, 12:10 AM 
User 489,Ok what kind of but?,?+918xxxxx823,04/04/17, 12:10 AM 
User 707,"*Earn Unlimited Money with Champcash App* 1)Download Now Champcash App 2) https://play.google.com/store/apps/details?id=com.cash.champ&hl=en sing up With Champcash 3)Name,Mobile Number, Password, D.O.B,State Name,City Name 4) *SPONSOR I'd:-* *724904* Zero Investment Business *Unlimited Earning* 1) *Joining Income* 2) *Bonus Income* 3) *Royalty Income* 4) *App Install Income* 5) *Recharge Income* 6) *Bill Pay Income* 7) *Video Watching Income* 8) *Online Shopping Income* 9) *Online Play Games Income* 10) *Message Income* *Unlimited Free Income* Only On Champcash App *SPONSOR* 724904",?+917xxxxx537,04/04/17, 12:10 AM 
User 548,what is entrepreneur,?+923xxxxx679,04/04/17, 12:10 AM 
User 489,Why you laughed at me??,?+918xxxxx823,04/04/17, 12:11 AM 
User 489,Nothing a different kind of business man,?+918xxxxx823,04/04/17, 12:11 AM 
User 20,Who can send me a porn video  To hack someone,?+509xxxxx802,04/04/17, 12:11 AM 
User 548,ok,?+923xxxxx679,04/04/17, 12:11 AM 
User 418,Hmmmmmu,?+233xxxxx292,04/04/17, 12:11 AM 
User 393,Samar,?+919xxxxx625,04/04/17, 12:11 AM 
User 489,I watch online,?+918xxxxx823,04/04/17, 12:12 AM 
User 489,Anyone knows how to hack girls,?+918xxxxx823,04/04/17, 12:12 AM 
User 489,For sex,?+918xxxxx823,04/04/17, 12:12 AM 
User 20,Send me please,?+509xxxxx802,04/04/17, 12:12 AM 
User 489,www.xvideos.com,?+918xxxxx823,04/04/17, 12:13 AM 
User 418,Me,?+233xxxxx292,04/04/17, 12:13 AM 
User 454,How,?+233xxxxx294,04/04/17, 12:13 AM 
User 508,I have a play station plis ps4,?+918xxxxx284,04/04/17, 12:13 AM 
User 418,You hack them with your dick,?+233xxxxx292,04/04/17, 12:13 AM 
User 489,You do Carding?,?+918xxxxx823,04/04/17, 12:13 AM 
User 454,??????????,?+233xxxxx294,04/04/17, 12:13 AM 
User 508,I have played so many games of tomb raider i m biggest fan of tomb raider,?+918xxxxx284,04/04/17, 12:13 AM 
User 489,Send your pic bro,?+918xxxxx823,04/04/17, 12:13 AM 
User 548,everyone send your pics,?+923xxxxx679,04/04/17, 12:14 AM 
User 489,Okz,?+918xxxxx823,04/04/17, 12:14 AM 
User 489,I don't??,?+918xxxxx823,04/04/17, 12:14 AM 
User 508,Dude tum v study krte ho,?+918xxxxx284,04/04/17, 12:14 AM 
User 393,Which games,?+919xxxxx625,04/04/17, 12:14 AM 
User 489,Who is from Pakistan here?,?+918xxxxx823,04/04/17, 12:14 AM 
User 548,me,?+923xxxxx679,04/04/17, 12:15 AM 
User 508,Samar kya krte ho tum,?+918xxxxx284,04/04/17, 12:15 AM 
User 489,I am an junior entrepreneur,?+918xxxxx823,04/04/17, 12:15 AM 
User 393,Hacking,?+919xxxxx625,04/04/17, 12:15 AM 
User 489,Who is from Pakistan here?,?+918xxxxx823,04/04/17, 12:15 AM 
User 454,Yh cyber worker,?+233xxxxx294,04/04/17, 12:15 AM 
User 454,Me,?+233xxxxx294,04/04/17, 12:15 AM 
User 290,R u?,?+919xxxxx203,04/04/17, 12:15 AM 
User 489,No,?+918xxxxx823,04/04/17, 12:16 AM 
User 365,"??Part Time JOBS  ?? earn daily 500/-to2000/- ?? No Registration Fees ?? No Hard Work ?? Govt. certified company ?? if you want to join?  ?? type ""MOBILE  JOIN"" and send it to whatsapp  ?? WhatsApp num: *8101952535* Free job at work any persons No target work and No joining fees. ?????? ??? ????? only 285 members vacancy ??????? -minimum 12th qualified ???? -500-2000 ????? ??? *?? ?? Join ??? ?? ?? ???? ???? ????? , Free time ??? ???? ?* ?????? ??????? type ??? ""join"" ?? ??? ?? ??. whatsapp No - *8101952535*  ???? with",?+918xxxxx253,04/04/17, 12:16 AM 
User 489,From where you are?,?+918xxxxx823,04/04/17, 12:16 AM 
User 508,U r great yr,?+918xxxxx284,04/04/17, 12:16 AM 
User 548,from pakistan,?+923xxxxx679,04/04/17, 12:16 AM 
User 508,Samar thods hm v sokha dena yr dhere dhere phir,?+918xxxxx284,04/04/17, 12:16 AM 
User 20,Who speak french here?,?+509xxxxx802,04/04/17, 12:16 AM 
User 489,"Ok then one question,why do you guys hate India?",?+918xxxxx823,04/04/17, 12:17 AM 
User 489,Are you from?,?+918xxxxx823,04/04/17, 12:17 AM 
User 508,Tell,?+918xxxxx284,04/04/17, 12:17 AM 
User 489,Bilkul bhai vese sbki age batao ekbar,?+918xxxxx823,04/04/17, 12:17 AM 
User 548,tum india sy ho,?+923xxxxx679,04/04/17, 12:17 AM 
User 489,Han hum sab Indians hain,?+918xxxxx823,04/04/17, 12:17 AM 
User 489,Kuch American hain,?+918xxxxx823,04/04/17, 12:18 AM 
User 548,ohhhh nice,?+923xxxxx679,04/04/17, 12:18 AM 
User 489,Most indins,?+918xxxxx823,04/04/17, 12:18 AM 
User 707,"*Earn Unlimited Money with Champcash App* 1)Download Now Champcash App 2) https://play.google.com/store/apps/details?id=com.cash.champ&hl=en sing up With Champcash 3)Name,Mobile Number, Password, D.O.B,State Name,City Name 4) *SPONSOR I'd:-* *724904* Zero Investment Business *Unlimited Earning* 1) *Joining Income* 2) *Bonus Income* 3) *Royalty Income* 4) *App Install Income* 5) *Recharge Income* 6) *Bill Pay Income* 7) *Video Watching Income* 8) *Online Shopping Income* 9) *Online Play Games Income* 10) *Message Income* *Unlimited Free Income* Only On Champcash App *SPONSOR* 724904",?+917xxxxx537,04/04/17, 12:18 AM 
User 548,hmmmm,?+923xxxxx679,04/04/17, 12:18 AM 
User 819,Yes were r indians,?+919xxxxx562,04/04/17, 12:18 AM 
User 489,Ab jwab de bhai,?+918xxxxx823,04/04/17, 12:18 AM 
User 548,kya,?+923xxxxx679,04/04/17, 12:18 AM 
User 489,Indian se kya problem Hain yrr,?+918xxxxx823,04/04/17, 12:18 AM 
User 489,Kyu ldte ho,?+918xxxxx823,04/04/17, 12:18 AM 
User 489,Faltu main,?+918xxxxx823,04/04/17, 12:18 AM 
User 548,kuch ni muhjy tou koi prob ni,?+923xxxxx679,04/04/17, 12:18 AM 
User 508,I m indian,?+918xxxxx284,04/04/17, 12:18 AM 
User 454,I love India,?+233xxxxx294,04/04/17, 12:18 AM 
User 548,mai thori mai lrta hun yr,?+923xxxxx679,04/04/17, 12:19 AM 
User 548,hakomat ko poucho ja k q larty hain,?+923xxxxx679,04/04/17, 12:19 AM 
User 508,I luv India also,?+918xxxxx284,04/04/17, 12:19 AM 
User 489,Han ok,?+918xxxxx823,04/04/17, 12:19 AM 
User 489,Hakomat Kon?,?+918xxxxx823,04/04/17, 12:19 AM 
User 20,I'm a black hacker i live in haiti,?+509xxxxx802,04/04/17, 12:19 AM 
User 489,I live in India,?+918xxxxx823,04/04/17, 12:19 AM 
User 489,And  I am a entrepreneur,?+918xxxxx823,04/04/17, 12:20 AM 
User 508,Woooh wow,?+918xxxxx284,04/04/17, 12:20 AM 
User 489,My age is 14 years,?+918xxxxx823,04/04/17, 12:20 AM 
User 819,Haiti where is it,?+919xxxxx562,04/04/17, 12:20 AM 
User 489,Tell everyone age now,?+918xxxxx823,04/04/17, 12:20 AM 
User 548,my age 18,?+923xxxxx679,04/04/17, 12:20 AM 
User 393,In 10th,?+919xxxxx625,04/04/17, 12:20 AM 
User 508,Really samar seriously,?+918xxxxx284,04/04/17, 12:20 AM 
User 20,I'm 16 years old,?+509xxxxx802,04/04/17, 12:20 AM 
User 489,Yes I am 14,?+918xxxxx823,04/04/17, 12:20 AM 
User 548,samar wesy waqai mai 14 knho,?+923xxxxx679,04/04/17, 12:20 AM 
User 489,How you program cc?,?+918xxxxx823,04/04/17, 12:21 AM 
User 508,I am 14 also,?+918xxxxx284,04/04/17, 12:21 AM 
User 489,Han bro,?+918xxxxx823,04/04/17, 12:21 AM 
User 548,pic send kro apni,?+923xxxxx679,04/04/17, 12:21 AM 
User 20,Americ,?+509xxxxx802,04/04/17, 12:21 AM 
User 20,How???,?+509xxxxx802,04/04/17, 12:21 AM 
User 508,Same here samar,?+918xxxxx284,04/04/17, 12:21 AM 
User 454,Am also 12,?+233xxxxx294,04/04/17, 12:21 AM 
User 489,I am 10,?+918xxxxx823,04/04/17, 12:21 AM 
User 393,Tu abhi bacca he,?+919xxxxx625,04/04/17, 12:21 AM 
User 489,??,?+918xxxxx823,04/04/17, 12:21 AM 
User 20,????,?+509xxxxx802,04/04/17, 12:21 AM 
User 819,Where is it haiti,?+919xxxxx562,04/04/17, 12:21 AM 
User 508,Samar itni si age m tumne itna kuch kha s sikha yr,?+918xxxxx284,04/04/17, 12:21 AM 
User 454,Meaning,?+233xxxxx294,04/04/17, 12:21 AM 
User 20,I want a porn video,?+509xxxxx802,04/04/17, 12:21 AM 
User 393,I m 6,?+919xxxxx625,04/04/17, 12:21 AM 
User 20,Please,?+509xxxxx802,04/04/17, 12:22 AM 
User 20,????????,?+509xxxxx802,04/04/17, 12:22 AM 
User 454,??????,?+233xxxxx294,04/04/17, 12:22 AM 
User 489,Bro Mene school chod diya,?+918xxxxx823,04/04/17, 12:22 AM 
User 489,I am 0????,?+918xxxxx823,04/04/17, 12:22 AM 
User 489,I am free from school,?+918xxxxx823,04/04/17, 12:22 AM 
User 489,I am a dropout isliye,?+918xxxxx823,04/04/17, 12:22 AM 
User 393,??,?+919xxxxx625,04/04/17, 12:22 AM 
User 508,Why tum itni si umar m cyber k liye kam krte ho schi,?+918xxxxx284,04/04/17, 12:22 AM 
User 489,Han kabhi kabhi,?+918xxxxx823,04/04/17, 12:23 AM 
User 489,Ek bar Mene ek gov.in ki website p attack Kiya tha,?+918xxxxx823,04/04/17, 12:23 AM 
User 489,??,?+918xxxxx823,04/04/17, 12:23 AM 
User 489,Ddos,?+918xxxxx823,04/04/17, 12:23 AM 
User 489,Jab main 13 ka tha,?+918xxxxx823,04/04/17, 12:23 AM 
User 393,????,?+919xxxxx625,04/04/17, 12:23 AM 
User 20,Who can hack by dorks? here,?+509xxxxx802,04/04/17, 12:23 AM 
User 508,Oh wow,?+918xxxxx284,04/04/17, 12:23 AM 
User 393,Kya huaa jail,?+919xxxxx625,04/04/17, 12:23 AM 
User 489,And I got arrested,?+918xxxxx823,04/04/17, 12:23 AM 
User 489,Yrs,?+918xxxxx823,04/04/17, 12:23 AM 
User 489,Yes,?+918xxxxx823,04/04/17, 12:23 AM 
User 489,For 1 months,?+918xxxxx823,04/04/17, 12:23 AM 
User 489,Pr unhone muje chod diya,?+918xxxxx823,04/04/17, 12:24 AM 
User 381,??,?+919xxxxx539,04/04/17, 12:24 AM 
User 489,As I was a kid,?+918xxxxx823,04/04/17, 12:24 AM 
User 393,Par baccha samj k chod diya,?+919xxxxx625,04/04/17, 12:24 AM 
User 489,And tooked my help,?+918xxxxx823,04/04/17, 12:24 AM 
User 393,Nabalik ??,?+919xxxxx625,04/04/17, 12:24 AM 
User 20,??????????,?+509xxxxx802,04/04/17, 12:24 AM 
User 489,????????,?+918xxxxx823,04/04/17, 12:24 AM 
User 393,??,?+919xxxxx625,04/04/17, 12:24 AM 
User 489,That's why leaved hacking,?+918xxxxx823,04/04/17, 12:24 AM 
User 548,kya help lyty hainwo,?+923xxxxx679,04/04/17, 12:24 AM 
User 508,Fir v hacking k feild m phuch gye,?+918xxxxx284,04/04/17, 12:24 AM 
User 42,Can any one tell me how to hack 8 ball pool pls,?+918xxxxx595,04/04/17, 12:24 AM 
User 489,Actually us smayuje sirf Ddos aata tba,?+918xxxxx823,04/04/17, 12:24 AM 
User 489,So firewall development Kiya bs,?+918xxxxx823,04/04/17, 12:24 AM 
User 489,Then I leaved hacking,?+918xxxxx823,04/04/17, 12:25 AM 
User 489,Cops are very smart guys,?+918xxxxx823,04/04/17, 12:25 AM 
User 489,??,?+918xxxxx823,04/04/17, 12:25 AM 
User 508,Oh,?+918xxxxx284,04/04/17, 12:25 AM 
User 489,Stop doing bla k hat,?+918xxxxx823,04/04/17, 12:25 AM 
User 489,So ab se entrepreneur and freelancer bs,?+918xxxxx823,04/04/17, 12:25 AM 
User 393,????,?+919xxxxx625,04/04/17, 12:25 AM 
User 42,Can any one says me how to hack 8 ball pool@samar,?+918xxxxx595,04/04/17, 12:25 AM 
User 489,Bro are you Rich?,?+918xxxxx823,04/04/17, 12:25 AM 
User 40,I want to be like you all I want to become a hacker,?+234xxxxx150,04/04/17, 12:25 AM 
User 489,What's kind of thing it is?,?+918xxxxx823,04/04/17, 12:25 AM 
User 508,Thoda thoda,?+918xxxxx284,04/04/17, 12:26 AM 
User 42,Game 8 ball pool,?+918xxxxx595,04/04/17, 12:26 AM 
User 489,Then leave school firat,?+918xxxxx823,04/04/17, 12:26 AM 
User 548,samar inka kya faida hai,?+923xxxxx679,04/04/17, 12:26 AM 
User 393,Bro Rich se koi frak nai padta,?+919xxxxx625,04/04/17, 12:26 AM 
User 489,Mtlb bhai?,?+918xxxxx823,04/04/17, 12:26 AM 
User 393,Intelligent bano,?+919xxxxx625,04/04/17, 12:26 AM 
User 489,Puch rha hi bs,?+918xxxxx823,04/04/17, 12:26 AM 
User 42,Game hai bhai,?+918xxxxx595,04/04/17, 12:26 AM 
User 508,Samar tumne yh sab sikha kha s,?+918xxxxx284,04/04/17, 12:26 AM 
User 489,Yes I am,?+918xxxxx823,04/04/17, 12:26 AM 
User 548,wo freelancer aur entre .....,?+923xxxxx679,04/04/17, 12:26 AM 
User 489,Internet,?+918xxxxx823,04/04/17, 12:26 AM 
User 393,Hmm,?+919xxxxx625,04/04/17, 12:26 AM 
User 489,Rich ho tabhi,?+918xxxxx823,04/04/17, 12:26 AM 
User 489,Ps4,?+918xxxxx823,04/04/17, 12:27 AM 
User 489,Main ab Jake laya,?+918xxxxx823,04/04/17, 12:27 AM 
User 489,Lenevo IdeaPad 510,?+918xxxxx823,04/04/17, 12:27 AM 
User 548,jake mean,?+923xxxxx679,04/04/17, 12:27 AM 
User 42,Samar hack 8 ball pool,?+918xxxxx595,04/04/17, 12:27 AM 
User 489,With nvidia,?+918xxxxx823,04/04/17, 12:27 AM 
User 393,Bro internet pe sab khuch he,?+919xxxxx625,04/04/17, 12:27 AM 
User 40,No school for me,?+234xxxxx150,04/04/17, 12:27 AM 
User 393,Mere pas bhi he,?+919xxxxx625,04/04/17, 12:27 AM 
User 489,Bro does it need .net?,?+918xxxxx823,04/04/17, 12:27 AM 
User 508,Aur saurabh apne kha s sikha yh sab,?+918xxxxx284,04/04/17, 12:27 AM 
User 489,Kya baat hain,?+918xxxxx823,04/04/17, 12:27 AM 
User 548,i have ps3,?+923xxxxx679,04/04/17, 12:27 AM 
User 489,Tum sab amir,?+918xxxxx823,04/04/17, 12:27 AM 
User 42,Yes samar,?+918xxxxx595,04/04/17, 12:27 AM 
User 489,Main apne laptop main game khelta hu,?+918xxxxx823,04/04/17, 12:27 AM 
User 819,Ps4 means,?+919xxxxx562,04/04/17, 12:27 AM 
User 393,I have laptop and PC both and PS4,?+919xxxxx625,04/04/17, 12:27 AM 
User 365,"??Part Time JOBS  ?? earn daily 500/-to2000/- ?? No Registration Fees ?? No Hard Work ?? Govt. certified company ?? if you want to join?  ?? type ""MOBILE  JOIN"" and send it to whatsapp  ?? WhatsApp num: *8101952535* Free job at work any persons No target work and No joining fees. ?????? ??? ????? only 285 members vacancy ??????? -minimum 12th qualified ???? -500-2000 ????? ??? *?? ?? Join ??? ?? ?? ???? ???? ????? , Free time ??? ???? ?* ?????? ??????? type ??? ""join"" ?? ??? ?? ??. whatsapp No - *8101952535*  ???? with",?+918xxxxx253,04/04/17, 12:27 AM 
User 508,Mere pass laptop v h but aj tak kuch sikh ni paya,?+918xxxxx284,04/04/17, 12:28 AM 
